Crop,Temperature (C),Rainfall (mm),Humidity (%),Sunlight (hours),Soil pH,Soil Nitrogen (%),Soil Phosphorus (ppm),Soil Potassium (ppm),Altitude (m),Wind Speed (m/s),Crop Yield (tons/ha)
Rice,23.71720786,1513.422374,47.22131056,7.610645136,6.359171226,1.867891499,16.78525182,30.72344443,2976.994443,3.985252889,26.0702926
Barley,32.43656367,1981.766159,28.32557961,8.095997947,5.983944105,1.637378427,11.84989006,36.94505082,2435.967533,3.313893992,18.02270662
Cotton,20.88087174,1108.892216,29.03029705,6.954608673,5.81058957,1.137725743,17.6630057,25.74511948,759.115535,13.8792899,18.72615523
Rice,18.57864966,1118.026675,69.34636836,11.86074644,5.582566836,1.256158408,6.861111926,15.73204835,2441.374016,11.35000403,24.28349487
Potato,39.854395,515.5756377,57.98304148,7.498830063,6.24226505,1.187403294,17.77823016,12.87316233,1730.808888,8.000971508,20.88147272
Cotton,21.39810586,1305.779221,86.5679377,9.757820604,5.712654027,2.447066689,7.618036224,14.82859759,200.7692214,10.74719373,22.08727383
Sugarcane,39.63593791,1749.663154,46.9890298,8.809856119,7.165320896,1.140001682,19.14984703,32.11856154,2274.508525,13.98589849,22.37375761
Wheat,22.55339341,1595.405863,46.77936777,4.22074803,8.112390601,1.627877757,14.58720925,34.04468587,1856.551805,3.099353861,15.06692376
Barley,25.50780146,1499.511914,84.67870437,10.93522056,6.072184736,2.474288096,6.556239437,39.13061492,2611.871813,2.817769748,27.11537415
Maize,39.43489013,716.6520727,70.16540141,6.188282657,7.711803424,1.102678306,18.91276772,17.53153197,939.6335818,3.181985548,25.31197639
Cotton,37.05747979,1400.612608,22.04775419,6.575218722,7.891164217,1.298238109,9.439675617,24.01608949,1848.31999,8.438789747,14.30524158
Peanut,33.47850482,814.3959928,54.78915068,7.200871619,7.1193546,0.836412229,10.89093985,18.87199545,727.020915,13.02820002,15.91354377
Barley,38.0524667,1488.016371,72.58222686,6.975112083,8.014098538,2.319596505,9.142728022,20.44687132,1683.807515,5.077784588,25.66549594
Tomato,29.23526654,795.5745132,65.02102015,4.323087448,6.347156728,1.753829319,15.70800897,36.7712509,2865.454695,6.876709906,22.18725101
Soybean,33.64886754,663.4065389,61.15591276,4.678185579,7.540402289,2.018598976,16.02775223,16.26048698,2744.713533,9.323955198,16.71644514
Cotton,20.90332519,1231.901379,32.65201065,8.066720765,6.988754394,2.479580526,12.64213517,23.13357113,2718.01088,8.378350564,14.61627213
Peanut,33.85562814,956.2355935,68.64329919,10.08536284,6.259000396,0.654620815,6.301692721,13.41489586,2757.803811,11.47637053,26.59764896
Sugarcane,24.94353232,1977.262595,62.19774028,8.737751079,7.404232522,2.07670891,10.37208088,32.23902669,796.2480447,14.67344481,20.21911147
Wheat,32.76311031,980.3463078,62.57219824,10.54027871,6.458705925,0.508784888,10.57538594,15.2457112,2007.440365,0.961611162,22.0069108
Cotton,26.11798701,1804.340405,35.73877977,9.858399885,6.520809279,0.626358305,5.203042972,35.15327821,2539.45399,11.11426625,22.1305415
Wheat,25.59494181,1356.386932,51.98621766,4.305760507,5.672244589,1.227043607,8.82651978,28.35423406,2048.239691,10.44544386,19.74025743
Tomato,34.61209411,604.995048,74.62497756,5.893194022,6.188840981,1.397750119,19.67291632,39.46814869,2404.619693,8.405298387,26.04907735
Soybean,34.05366832,1712.436656,75.8788975,5.488208428,7.43251105,2.31545346,19.52144527,18.68372761,1913.154415,11.38538395,24.60597194
Peanut,23.46217771,1161.582761,77.43459009,5.026104424,7.647916815,0.999393615,16.78557188,18.09519854,2418.890458,2.411542737,20.99699442
Wheat,37.16432621,621.3171281,87.96731665,10.52622663,8.050977665,1.992344357,10.77916127,16.04916283,2498.375928,0.215369339,25.65819026
Tomato,30.82413602,1759.509972,31.42041246,9.353150717,6.266059118,0.566206234,16.36081037,37.63886652,2702.553426,7.411353885,22.50773618
Wheat,23.99430181,1856.948713,78.74038998,5.465009116,7.279171799,1.000996495,8.20642215,30.01187245,180.2290041,3.410461861,17.98441924
Maize,16.53132799,627.1332413,59.84731924,11.61159128,5.504838738,2.158845113,18.87419574,21.92885045,427.6514846,6.92814914,19.19699755
Cotton,39.31655314,1028.692535,45.6641158,8.333434549,7.000501084,0.876080099,7.970840031,23.40310325,473.3209306,9.800561088,18.49570994
Potato,17.68584035,862.8631278,48.41724301,10.87182478,7.179887466,2.408351434,18.37021484,39.32658629,808.3878352,8.469943021,15.32137915
Sugarcane,32.81129172,629.2564014,30.821744,6.336938966,6.601885295,0.81510339,19.94327542,29.05587923,1176.360811,10.93843326,13.71078646
Sugarcane,26.22881855,1134.929468,34.48412398,7.926963127,7.792355565,2.089883532,12.51691847,10.49206806,2908.662064,1.717509101,14.4749657
Rice,39.02262956,1052.156685,61.30233806,9.351034433,7.801258195,1.235591657,12.36619176,10.88030222,1665.183666,5.600823912,24.52597755
Soybean,30.99549287,1701.533857,66.41153787,9.545943405,6.284246267,0.93882854,19.8274242,33.59176941,781.523174,7.875093342,26.48302017
Sugarcane,35.12263937,611.5042661,63.74131724,4.667346683,7.322637569,0.507034895,18.37166149,17.36846309,1423.780287,7.440127821,23.22422051
Peanut,35.63337147,1491.064774,74.51553149,8.099628663,7.813801452,0.824708069,19.70404325,21.07576517,2684.63831,3.764020851,21.32541602
Tomato,35.1808259,1263.694716,24.4574948,8.654513523,5.562176947,0.737694416,14.77067719,22.07009244,686.8084392,1.10798369,18.09720304
Barley,28.55743739,1735.76102,63.54902024,9.704907043,7.006741771,0.71696743,8.589729115,27.40099876,724.3645168,13.91990619,22.48102451
Soybean,15.39734945,1790.854075,35.51673881,11.22847534,6.43374975,1.339573314,6.045787553,35.41049408,1060.977608,4.182279984,22.47488024
Soybean,24.65844767,1301.967629,44.8122859,11.56425728,6.761401051,0.988352781,13.39688897,19.47685988,1113.834621,12.37192545,23.20290738
Potato,22.11580558,1381.488139,29.46310589,10.31465423,7.94981699,2.351577037,8.345412626,16.86636609,2693.830101,9.344215717,13.49372453
Maize,24.79904035,1583.009661,36.69454483,9.260539018,7.462265746,0.548914819,9.582054173,17.5915355,1512.414271,2.602157346,15.58853585
Tomato,24.96687637,1609.636408,86.53804641,5.419146464,7.534198125,2.081310714,13.26268535,14.84116592,956.2860263,1.354012256,26.43721934
Soybean,38.84016398,612.2459337,20.04482712,9.098731338,8.247090353,1.962305592,17.7627294,18.82993944,1858.77236,3.331949434,14.85493819
Barley,35.17353128,1579.360472,36.01232102,6.348173315,8.19909309,2.302428098,19.64621547,35.66357791,2965.212771,9.848688773,21.79489836
Sugarcane,35.27692165,1518.567984,86.75474547,9.994959605,7.264671744,2.052470877,9.305071816,19.86366026,451.2508329,10.05302144,28.92812218
Wheat,37.27484578,636.4605385,52.91095182,11.02001224,5.814246569,1.004992617,18.11775852,26.69558523,1281.528653,14.61526833,17.97523964
Rice,28.84544358,1678.57098,64.4702283,10.8658932,7.515534118,2.061151889,18.98852101,33.84009669,782.792869,12.25432581,27.27300453
Barley,16.90052858,1711.473801,59.23906134,11.0186978,7.990101895,1.83099384,11.54721604,36.4930678,882.2363839,8.547156022,18.81942364
Soybean,17.26314824,1680.87171,87.57923533,7.960803608,6.056479378,2.457859845,8.110971057,17.80748042,1779.857339,4.189508317,19.30775897
Wheat,15.93438139,920.2726005,24.37394313,4.650724549,5.89725553,0.731311814,19.28151265,39.8943304,1442.997696,12.81438446,16.82952392
Rice,39.50364847,1420.342777,40.83523514,10.35632032,6.167171548,1.78287551,7.907743576,28.75153748,1301.595401,4.474098414,24.85236464
Potato,34.58957772,581.9948263,21.56061547,9.564648399,5.876318961,0.78905693,16.99783602,17.17301118,823.3814976,0.495680339,12.13381602
Rice,17.67155765,1649.521451,73.07908306,10.26038125,8.023753381,1.483911024,18.39106869,37.39418738,1243.919505,8.120433345,24.14324018
Wheat,30.9854571,1101.154445,65.91472573,8.75083534,7.020747424,2.141638917,10.9334311,25.05573702,1049.089479,11.65258319,25.67203059
Barley,35.83568283,964.4086241,62.32448298,8.350043601,7.045351081,0.560367412,13.43867698,25.2778178,725.8474044,4.829773436,18.9998057
Tomato,25.26533093,1164.510746,75.5029165,8.414432546,5.641194789,1.273238572,11.0600538,22.62621573,1988.54442,14.64324213,20.11961799
Potato,18.57385724,1290.455327,48.95053568,8.281431267,6.070338286,0.912342686,19.00679553,39.38726237,182.7225436,8.18809744,20.93931973
Tomato,25.90306531,1529.006806,25.69545765,6.523404282,6.993897899,0.51838255,7.504743588,23.9103325,2975.14866,10.39931642,17.09277917
Barley,27.44120665,644.3433785,56.1995548,10.33414918,7.059354211,0.748844919,14.95606311,13.83036568,2195.091694,7.815830171,15.74886204
Peanut,18.70009401,672.7174818,65.96634028,11.27547447,7.212778171,0.841922022,8.714284655,24.28571989,891.179442,7.389908481,18.74160804
Peanut,26.74406885,1598.990644,38.55946096,7.212745882,7.849333849,0.659890328,14.73465785,21.33243546,1557.115529,8.397246587,18.27977337
Soybean,18.51367268,1825.584338,33.61083219,9.447927052,6.706236299,1.766743043,13.20312584,33.88067197,1578.966178,12.43228068,17.94288547
Rice,32.85562371,1065.63957,67.51470531,7.641265582,6.798900455,1.392018299,10.61420345,13.68636267,1364.439608,9.010655973,20.2342041
Cotton,27.19571198,1019.67721,58.98003244,10.03324778,7.616647067,2.191069165,9.658137997,16.04804683,2294.166782,2.407246947,20.94088921
Tomato,20.37945208,563.0175414,71.51851859,5.547138028,8.266270309,2.05314837,16.30483827,34.86391692,815.8969895,13.33771572,13.98460512
Rice,33.37704293,646.3742021,25.94763605,5.172941523,5.719562938,1.958970247,8.524672094,39.09580516,1521.274115,6.232346814,20.70355797
Rice,22.25670747,854.0273965,80.17529173,9.857317359,8.46770271,1.755368416,14.78139164,37.48068395,2720.919147,10.39941866,24.27980714
Tomato,37.51824196,884.5483237,31.24116615,8.222971853,8.019251262,1.154780308,11.06861663,29.71717416,1583.440743,7.757595641,19.2457161
Potato,32.38740324,1163.403683,72.95870334,7.66598158,8.221692713,1.716073445,6.802915625,39.01243775,2963.011214,11.46575146,28.78397882
Wheat,20.50620464,1687.90413,49.65350323,10.98299459,6.688605869,1.553078305,17.27955324,12.99376225,2004.917796,0.074921622,16.17359722
Tomato,21.95330056,1374.060283,52.1579844,5.606614536,7.248633248,1.698987458,8.106700393,10.95136297,2838.154601,9.235780721,16.80317581
Soybean,17.48300507,932.5724813,66.21288335,11.6096687,6.868861201,0.564424779,6.180846934,33.74607504,1219.861436,6.321038662,22.41196562
Maize,17.3863411,634.7007102,82.97199622,9.062173543,6.683152933,2.250812324,11.91032696,13.73214438,1168.784957,14.24197446,20.33814481
Wheat,29.93307688,1648.199214,42.28817001,8.867788981,7.052443698,1.26038584,10.01886484,26.47193747,2187.578134,7.723020657,17.49933753
Sugarcane,26.22491243,729.5219593,63.18882134,5.301920493,7.336724513,1.418200411,6.756018874,17.29754414,1149.12737,4.556940731,19.06864882
Peanut,29.78100791,1779.91092,61.23466404,5.547499984,7.040187715,2.423595235,8.375109011,27.32310123,776.5454623,7.523571516,19.442004
Barley,33.08934882,1291.93033,56.61242902,4.908480228,6.99922048,2.367046411,6.349982062,24.7877026,474.0723417,5.255418827,20.22122753
Peanut,21.09925595,575.3007336,32.88271312,8.43630256,7.267698629,1.910025474,12.28992115,35.17940243,1443.301429,3.619866726,18.32988762
Cotton,24.52060936,1790.316471,28.20927143,7.675711875,6.495698914,2.315204816,7.681554235,11.03547012,2126.350481,12.55485147,15.04571105
Wheat,20.92839805,1426.458022,42.75533427,9.526952935,5.829833822,1.290049872,15.18992552,19.19795943,1489.270388,9.760574054,19.40799981
Rice,16.44609841,1736.352707,41.68034374,10.13652699,7.902441444,1.399883758,11.92024774,29.63419829,983.6334234,13.38686989,16.59855015
Rice,29.90668336,930.2514311,61.69102201,8.622780201,5.879574153,1.674321171,14.27445305,29.14976898,984.5798323,6.712358548,23.03167675
Peanut,35.3723838,559.8579291,25.57781341,4.121288996,7.084142021,0.782690092,13.10124034,38.20973649,479.3753572,4.715925931,17.4735485
Wheat,16.41786763,1454.321394,33.96681618,11.54832666,7.545661266,1.021312965,15.25252668,38.57754612,1500.425534,3.003885036,19.65471943
Sugarcane,36.70327517,704.0339904,56.85954438,4.452270502,8.02939179,1.235982353,6.80228597,25.24948176,211.5009201,11.46217587,18.65497531
Barley,19.66884242,503.8254942,39.56519002,8.816069549,6.035415136,1.816066189,5.445248955,37.33672041,2634.387852,11.25839412,19.98039436
Cotton,27.12317833,1617.943283,81.6000641,8.437403708,7.620951248,1.847906633,14.11891915,27.70820356,2714.10176,7.914487452,22.07302469
Sugarcane,28.03127495,1322.375389,61.28382552,9.616151396,6.119882598,0.652677427,14.72882942,11.58350506,546.6577009,1.409633169,15.28999209
Potato,23.33046747,516.2377392,38.39910771,8.692427267,8.343592805,2.310659671,18.77671707,36.30964641,512.0416905,8.244067275,15.47135056
Sugarcane,34.55239951,1111.351573,57.64662155,8.401426481,6.302987357,2.103547015,10.69700636,37.68072298,313.4008116,1.192692778,16.98415982
Maize,36.04749908,883.0950341,21.30570038,10.87346531,8.309511152,1.192986157,10.30516036,22.46419956,2369.994094,14.40022312,14.97936082
Cotton,39.13383524,1971.005664,55.91135583,9.148188587,5.531618582,0.826332504,17.42430549,20.23271867,1031.454035,13.11972879,24.87667896
Rice,33.94245387,1206.437496,75.27992707,11.44369722,8.41095809,1.405084916,10.51003677,20.78132599,301.9486115,12.95723396,18.51098036
Sugarcane,19.74701809,1633.717273,66.64186496,7.498428364,6.501428111,1.293705897,7.452955176,11.23847671,135.0821245,11.08362875,21.19780836
Tomato,33.47855334,1558.28458,76.74465592,8.453382415,6.17847336,1.171605649,5.954359101,33.29364336,1253.553402,10.61265779,28.36553744
Barley,36.32142397,843.0978309,26.29934656,9.018832722,5.774940557,1.543992563,15.00773898,18.19529288,2211.499879,4.436524445,17.80284674
Potato,26.80900572,1508.416154,23.90613467,8.674711436,6.731103545,1.741502831,5.387301847,21.56212392,2086.117023,12.52158453,16.5613996
Maize,27.40726701,1398.507268,47.27609764,4.712799257,6.903256518,0.602084073,11.20938186,36.25983883,315.4588907,2.878188863,14.75503203
Tomato,26.32531034,1487.616671,75.34825271,11.5831778,7.525770751,2.215467228,17.57574005,30.36698863,786.1874837,8.168267774,20.68865072
Soybean,24.38919466,1201.553483,41.52233581,7.59044199,8.201056638,0.765180749,11.80093013,10.50087583,833.1802143,9.372116271,14.94670968
Sugarcane,18.82054629,1467.600742,21.48306297,5.698113842,6.599165478,1.391532093,11.62806944,13.22221158,581.0451969,8.629855678,18.29336324
Maize,24.71963833,1312.217672,71.21141237,7.219589316,6.782286664,0.871417805,5.446455349,32.61086848,2172.984316,12.12854676,19.61956987
Soybean,19.43779634,601.5222743,83.28105386,9.373234347,7.731871874,1.950399261,19.05025647,37.23351094,273.0739246,10.74336747,15.86853261
Maize,24.13019269,1423.067592,21.67338357,5.191385137,6.01999426,0.628325518,11.33496855,12.48811941,1142.126992,14.5525457,14.1611837
Barley,25.15230677,1727.689398,77.65547549,5.189423637,7.29745054,0.695806989,10.95646024,39.26239052,330.4921294,11.4931423,21.42512602
Rice,39.57556633,1937.170181,71.93414505,8.079662435,7.796808625,0.841302032,16.92740307,21.70004725,293.4754546,11.65186944,23.68189089
Soybean,26.64658087,1784.203715,38.61268039,8.116625562,6.261943826,1.770925088,8.240561307,11.62074167,2716.510009,9.663188147,16.65746667
Soybean,35.35455617,966.3575615,62.10513383,10.52399238,6.852885492,2.445229042,14.25306577,16.45575053,2934.105417,12.28635299,25.0894109
Barley,15.11614233,714.5447189,50.83041067,7.944103635,7.682397697,1.785994694,17.99132809,16.73734321,2253.861078,5.541931816,16.05980988
Barley,24.78100271,789.5390888,57.05216886,4.060308917,6.799677218,1.395515411,15.12569749,39.20126682,1216.34971,8.819152971,22.65963941
Cotton,16.57520908,1425.628704,38.63399679,9.306492155,5.901772252,0.634406802,8.519658583,34.79867618,109.9065334,7.61497985,20.01306025
Peanut,20.56605657,971.8642251,88.8018443,7.567557074,8.082273679,1.708236539,13.16672169,29.6706412,2521.693839,14.68451415,18.54478708
Peanut,26.08936476,775.2082414,53.41675931,6.12868501,7.793600421,0.580383344,13.45526668,21.21126904,1744.945184,1.224091077,17.46373074
Potato,20.30976603,1697.947894,71.45190475,7.682933715,6.825205546,1.120003535,13.30169147,38.59041137,933.3325419,12.3656221,21.06688899
Wheat,32.59076982,1315.628647,53.58782778,7.489632402,7.692166043,1.260759181,10.49040265,33.87880403,2376.153465,0.879563793,17.69299241
Soybean,30.45476133,1906.749867,77.29825586,7.174528651,8.131474334,0.853779958,17.1390965,36.79546967,2489.349415,8.872800894,24.94106978
Peanut,20.87279682,1343.824339,57.2944016,7.407208933,7.140670718,0.763117833,13.38436879,34.94925874,1011.200324,4.300512444,19.89159668
Wheat,24.31814521,1800.868268,81.700636,4.98895892,8.30210805,0.567343364,7.442762634,34.20999791,1293.714819,11.5543915,25.3166348
Sugarcane,35.99038012,1178.401489,85.99694725,4.927115188,6.06657357,1.745582678,11.2469602,20.54767949,2989.740215,4.60145351,23.80531784
Tomato,33.952464,740.8902328,56.7545101,6.658633682,7.191194456,1.547192957,17.48189999,26.42602101,2956.926591,6.911521657,26.28755927
Rice,30.43438916,582.022612,57.73838856,8.718161137,6.052827371,2.495733233,19.0527782,35.88111915,1243.129449,3.898991828,16.358249
Sugarcane,29.43580392,781.4307469,25.52608835,4.040019425,8.274390002,2.080602523,17.16928601,18.23855211,1918.430468,11.37216697,16.10108729
Sugarcane,25.19338623,1381.818858,68.20738641,11.98554326,7.769070835,1.019705037,9.322358556,24.22110177,1172.192711,7.906824554,21.30136066
Soybean,17.5051445,831.4645058,50.53831613,7.293782152,8.046667054,0.809698565,6.551816061,34.51042071,1035.177712,14.38207266,17.25524907
Peanut,38.00271694,1459.230821,72.25812055,4.20644647,7.469269086,1.21493889,10.85386428,16.96752236,154.8779274,13.19833609,26.46333945
Peanut,19.5574979,1628.056806,57.0961001,8.628918558,6.485356915,2.175664389,10.51971566,25.27546114,680.5091188,14.46027661,21.35825051
Maize,21.98714925,901.447455,86.98972925,7.659404618,6.93500722,1.116505182,9.283377303,25.75156911,1718.264483,2.39408233,19.3261535
Cotton,29.39036052,1683.208479,71.82519106,11.88233673,6.120606535,1.854520569,17.76896067,36.10607351,2000.884875,3.249961385,29.56016938
